fm_id,id,name,vintageYear,regions,sectors,strategies,fundSize.amount,fundSize.currency,targetFundSize.amount,targetFundSize.currency
6456,56563,Credit Suisse Climate Innovation Fund,2021.0,Western Europe,Agribusiness,Venture Capital / Growth Equity,318000000.0,USD,0.0,USD
6456,56563,Credit Suisse Climate Innovation Fund,2021.0,Western Europe,Clean Tech / Renewable,Venture Capital / Growth Equity,318000000.0,USD,0.0,USD
6456,56563,Credit Suisse Climate Innovation Fund,2021.0,Western Europe,Consumer Goods,Venture Capital / Growth Equity,318000000.0,USD,0.0,USD
6456,56563,Credit Suisse Climate Innovation Fund,2021.0,Western Europe,Transport,Venture Capital / Growth Equity,318000000.0,USD,0.0,USD
6456,9066,Credit Suisse Private Equity Opportunities II,2008.0,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,22700000.0,USD,250000000.0,USD
6456,9066,Credit Suisse Private Equity Opportunities II,2008.0,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,22700000.0,USD,250000000.0,USD
6456,9066,Credit Suisse Private Equity Opportunities II,2008.0,Latin America,Diversified,Fund of Funds / Co-Investment,22700000.0,USD,250000000.0,USD
6456,9066,Credit Suisse Private Equity Opportunities II,2008.0,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,22700000.0,USD,250000000.0,USD
6456,9066,Credit Suisse Private Equity Opportunities II,2008.0,North America,Diversified,Fund of Funds / Co-Investment,22700000.0,USD,250000000.0,USD
6456,9066,Credit Suisse Private Equity Opportunities II,2008.0,Western Europe,Diversified,Fund of Funds / Co-Investment,22700000.0,USD,250000000.0,USD
6456,12752,Credit Suisse First Boston Eq Partners,1999.0,North America,Diversified,Buyout / Corporate Private Equity,2750000000.0,USD,0.0,USD
6456,26848,IP III Co-Investors,2005.0,North America,Diversified,Buyout / Corporate Private Equity,30870000.0,USD,52000000.0,USD
6456,32348,TCRS/Credit Suisse - Separate Account,2013.0,North America,Diversified,Mezzanine / Debt,500000000.0,USD,500000000.0,USD
19129,54737,Brand Foundry Ventures Fund II,2016.0,North America,Business Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19129,54737,Brand Foundry Ventures Fund II,2016.0,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19129,54737,Brand Foundry Ventures Fund II,2016.0,North America,Leisure,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19129,54737,Brand Foundry Ventures Fund II,2016.0,North America,Retail,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19129,54737,Brand Foundry Ventures Fund II,2016.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19129,53905,Brand Foundry Ventures Fund IV,2020.0,North America,Business Services,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
19129,53905,Brand Foundry Ventures Fund IV,2020.0,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
19129,53905,Brand Foundry Ventures Fund IV,2020.0,North America,Healthcare,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
19129,53905,Brand Foundry Ventures Fund IV,2020.0,North America,Leisure,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
19129,53905,Brand Foundry Ventures Fund IV,2020.0,North America,Retail,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
19129,54736,Brand Foundry Ventures Fund I,2014.0,North America,Business Services,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19129,54736,Brand Foundry Ventures Fund I,2014.0,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19129,54736,Brand Foundry Ventures Fund I,2014.0,North America,Leisure,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19129,54736,Brand Foundry Ventures Fund I,2014.0,North America,Retail,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19129,54736,Brand Foundry Ventures Fund I,2014.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,0.0,USD
19129,43335,Brand Foundry Ventures Fund III,2018.0,North America,Business Services,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
19129,43335,Brand Foundry Ventures Fund III,2018.0,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
19129,43335,Brand Foundry Ventures Fund III,2018.0,North America,Healthcare,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
19129,43335,Brand Foundry Ventures Fund III,2018.0,North America,Leisure,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
19129,43335,Brand Foundry Ventures Fund III,2018.0,North America,Retail,Venture Capital / Growth Equity,0.0,USD,50000000.0,USD
19129,43336,Brand Foundry Ventures Opportunities Fund I,2018.0,North America,Business Services,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
19129,43336,Brand Foundry Ventures Opportunities Fund I,2018.0,North America,Consumer Goods,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
19129,43336,Brand Foundry Ventures Opportunities Fund I,2018.0,North America,Leisure,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
19129,43336,Brand Foundry Ventures Opportunities Fund I,2018.0,North America,Retail,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
19129,43336,Brand Foundry Ventures Opportunities Fund I,2018.0,North America,TMT,Venture Capital / Growth Equity,0.0,USD,100000000.0,USD
18822,61105,TriSpan OF Sharp,2019.0,Western Europe,Diversified,Fund of Funds / Co-Investment,30360000.0,USD,50000000.0,USD
18822,61737,TriSpan OF Stork-Schiehallion Top Up,2022.0,Western Europe,Diversified,Fund of Funds / Co-Investment,4180000.0,USD,0.0,USD
18822,53906,TriSpan Opportunities Fund II,2020.0,North America,Business Services,Fund of Funds / Co-Investment,16450000.0,USD,0.0,USD
18822,53906,TriSpan Opportunities Fund II,2020.0,North America,Consumer Goods,Fund of Funds / Co-Investment,16450000.0,USD,0.0,USD
18822,53906,TriSpan Opportunities Fund II,2020.0,North America,Diversified,Fund of Funds / Co-Investment,16450000.0,USD,0.0,USD
18822,53906,TriSpan Opportunities Fund II,2020.0,North America,Healthcare,Fund of Funds / Co-Investment,16450000.0,USD,0.0,USD
18822,53906,TriSpan Opportunities Fund II,2020.0,North America,Industrials,Fund of Funds / Co-Investment,16450000.0,USD,0.0,USD
18822,53906,TriSpan Opportunities Fund II,2020.0,Western Europe,Business Services,Fund of Funds / Co-Investment,16450000.0,USD,0.0,USD
18822,53906,TriSpan Opportunities Fund II,2020.0,Western Europe,Consumer Goods,Fund of Funds / Co-Investment,16450000.0,USD,0.0,USD
18822,53906,TriSpan Opportunities Fund II,2020.0,Western Europe,Diversified,Fund of Funds / Co-Investment,16450000.0,USD,0.0,USD
18822,53906,TriSpan Opportunities Fund II,2020.0,Western Europe,Healthcare,Fund of Funds / Co-Investment,16450000.0,USD,0.0,USD
18822,53906,TriSpan Opportunities Fund II,2020.0,Western Europe,Industrials,Fund of Funds / Co-Investment,16450000.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Middle East/Africa,Business Services,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Middle East/Africa,Consumer Goods,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Middle East/Africa,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Middle East/Africa,Healthcare,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Middle East/Africa,Industrials,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Middle East/Africa,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,North America,Business Services,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,North America,Consumer Goods,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,North America,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,North America,Healthcare,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,North America,Industrials,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,North America,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Western Europe,Business Services,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Western Europe,Consumer Goods,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Western Europe,Diversified,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Western Europe,Healthcare,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Western Europe,Industrials,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,53908,TriSpan Opportunities Fund,2018.0,Western Europe,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
18822,54060,TriSpan Schiehallion,2020.0,Western Europe,Retail,Fund of Funds / Co-Investment,40000000.0,USD,40000000.0,USD
18822,58608,TriSpan Loch Ness Investments,2021.0,Western Europe,Diversified,Fund of Funds / Co-Investment,6080000.0,USD,0.0,USD
18822,58762,TriSpan RS 01,2021.0,Middle East/Africa,Retail,Buyout / Corporate Private Equity,15200000.0,USD,0.0,USD
18822,58762,TriSpan RS 01,2021.0,North America,Retail,Buyout / Corporate Private Equity,15200000.0,USD,0.0,USD
18822,58762,TriSpan RS 01,2021.0,Western Europe,Retail,Buyout / Corporate Private Equity,15200000.0,USD,0.0,USD
18822,58897,TriSpan OF Loch Rannoch,2021.0,Western Europe,Diversified,Fund of Funds / Co-Investment,31890000.0,USD,0.0,USD
18822,53100,Rising Stars Fund,2018.0,Middle East/Africa,Retail,Venture Capital / Growth Equity,250000000.0,USD,0.0,USD
18822,53100,Rising Stars Fund,2018.0,North America,Retail,Venture Capital / Growth Equity,250000000.0,USD,0.0,USD
18822,53100,Rising Stars Fund,2018.0,Western Europe,Retail,Venture Capital / Growth Equity,250000000.0,USD,0.0,USD
19315,44171,Kingfisher Equity Partners III,2018.0,North America,TMT,Buyout / Corporate Private Equity,21920000.0,USD,0.0,USD
19315,44679,Kingfisher Equity Partners,2013.0,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,20000000.0,USD
19315,44687,Kingfisher Equity Partners II,2015.0,North America,TMT,Buyout / Corporate Private Equity,21100000.0,USD,0.0,USD
19315,45533,Kingfisher Select V,2019.0,North America,TMT,Buyout / Corporate Private Equity,14240000.0,USD,0.0,USD
19315,50485,Kingfisher Select I,2014.0,North America,TMT,Buyout / Corporate Private Equity,2140000.0,USD,10000000.0,USD
19315,50487,Kingfisher Select II,2017.0,North America,TMT,Buyout / Corporate Private Equity,4840000.0,USD,4840000.0,USD
19315,50488,Kingfisher Select III,2017.0,North America,TMT,Buyout / Corporate Private Equity,0.0,USD,1560000.0,USD
19315,50489,Kingfisher Select IV,2018.0,North America,TMT,Buyout / Corporate Private Equity,11940000.0,USD,11940000.0,USD
19315,53907,Kingfisher Select VI,2020.0,North America,TMT,Buyout / Corporate Private Equity,16800000.0,USD,0.0,USD
19315,55790,Kingfisher Equity Partners IV,2021.0,North America,TMT,Buyout / Corporate Private Equity,72300000.0,USD,100000000.0,USD
19705,46243,Space Capital,2017.0,North America,Other,Venture Capital / Growth Equity,16000000.0,USD,16000000.0,USD
19705,46243,Space Capital,2017.0,North America,TMT,Venture Capital / Growth Equity,16000000.0,USD,16000000.0,USD
19705,50112,Space Angels (Open Ended),2015.0,North America,Other,Venture Capital / Growth Equity,18000000.0,USD,0.0,USD
19705,50112,Space Angels (Open Ended),2015.0,North America,TMT,Venture Capital / Growth Equity,18000000.0,USD,0.0,USD
19705,53962,Space Capital II,2020.0,North America,Other,Venture Capital / Growth Equity,23080000.0,USD,30000000.0,USD
19705,53962,Space Capital II,2020.0,North America,TMT,Venture Capital / Growth Equity,23080000.0,USD,30000000.0,USD
19705,61748,Space Angels LXII,2021.0,North America,Other,Venture Capital / Growth Equity,6950000.0,USD,6950000.0,USD
19705,61748,Space Angels LXII,2021.0,North America,TMT,Venture Capital / Growth Equity,6950000.0,USD,6950000.0,USD
19705,61749,Space Angels LXIV,2021.0,North America,Other,Venture Capital / Growth Equity,725000.0,USD,725000.0,USD
19705,61749,Space Angels LXIV,2021.0,North America,TMT,Venture Capital / Growth Equity,725000.0,USD,725000.0,USD
19705,61750,Space Angels LXVI,2022.0,North America,Other,Venture Capital / Growth Equity,360000.0,USD,360000.0,USD
19705,61750,Space Angels LXVI,2022.0,North America,TMT,Venture Capital / Growth Equity,360000.0,USD,360000.0,USD
1885,14762,Stafford PE 1,2001.0,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,52000000.0,USD,0.0,AUD
1885,14763,Stafford PE 2,2003.0,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,200000000.0,AUD,0.0,AUD
1885,14764,Stafford PE 3,2006.0,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,309000000.0,AUD,0.0,AUD
1885,14801,Stafford PE 4,2007.0,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,352000000.0,AUD,0.0,USD
1885,14802,Stafford PE 1 International Fund,2001.0,North America,Diversified,Fund of Funds / Co-Investment,20000000.0,AUD,0.0,AUD
1885,14802,Stafford PE 1 International Fund,2001.0,Western Europe,Diversified,Fund of Funds / Co-Investment,20000000.0,AUD,0.0,AUD
1885,14803,Stafford PE 1 Secondaries Fund,2002.0,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,27000000.0,AUD,0.0,USD
1885,53716,Stafford Ventures I,2003.0,Asia-Pacific,Diversified,Venture Capital / Growth Equity,32000000.0,USD,0.0,USD
1885,53716,Stafford Ventures I,2003.0,Central/Eastern Europe,Diversified,Venture Capital / Growth Equity,32000000.0,USD,0.0,USD
1885,53716,Stafford Ventures I,2003.0,Latin America,Diversified,Venture Capital / Growth Equity,32000000.0,USD,0.0,USD
1885,53716,Stafford Ventures I,2003.0,Middle East/Africa,Diversified,Venture Capital / Growth Equity,32000000.0,USD,0.0,USD
1885,53716,Stafford Ventures I,2003.0,North America,Diversified,Venture Capital / Growth Equity,32000000.0,USD,0.0,USD
1885,53716,Stafford Ventures I,2003.0,Western Europe,Diversified,Venture Capital / Growth Equity,32000000.0,USD,0.0,USD
1885,53717,Stafford Ventures II,2007.0,Asia-Pacific,Diversified,Venture Capital / Growth Equity,27000000.0,USD,0.0,USD
1885,53717,Stafford Ventures II,2007.0,Central/Eastern Europe,Diversified,Venture Capital / Growth Equity,27000000.0,USD,0.0,USD
1885,53717,Stafford Ventures II,2007.0,Latin America,Diversified,Venture Capital / Growth Equity,27000000.0,USD,0.0,USD
1885,53717,Stafford Ventures II,2007.0,Middle East/Africa,Diversified,Venture Capital / Growth Equity,27000000.0,USD,0.0,USD
1885,53717,Stafford Ventures II,2007.0,North America,Diversified,Venture Capital / Growth Equity,27000000.0,USD,0.0,USD
1885,53717,Stafford Ventures II,2007.0,Western Europe,Diversified,Venture Capital / Growth Equity,27000000.0,USD,0.0,USD
1885,53963,Stafford Pilina Private Equity Fund,2020.0,North America,Diversified,Buyout / Corporate Private Equity,80000000.0,USD,0.0,USD
1885,53706,Stafford European Private Equity Fund II,2005.0,Central/Eastern Europe,Diversified,Secondaries,68000000.0,EUR,0.0,EUR
1885,53706,Stafford European Private Equity Fund II,2005.0,Western Europe,Diversified,Secondaries,68000000.0,EUR,0.0,EUR
1885,53707,Stafford European Private Equity Fund III,2007.0,Central/Eastern Europe,Diversified,Secondaries,0.0,EUR,0.0,EUR
1885,53707,Stafford European Private Equity Fund III,2007.0,Western Europe,Diversified,Secondaries,0.0,EUR,0.0,EUR
1885,53708,Stafford European Private Equity Fund V,2015.0,Central/Eastern Europe,Diversified,Secondaries,47000000.0,EUR,0.0,EUR
1885,53708,Stafford European Private Equity Fund V,2015.0,Western Europe,Diversified,Secondaries,47000000.0,EUR,0.0,EUR
1885,53713,Stafford Global Private Equity II,2005.0,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,143000000.0,USD,0.0,USD
1885,53713,Stafford Global Private Equity II,2005.0,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,143000000.0,USD,0.0,USD
1885,53713,Stafford Global Private Equity II,2005.0,Latin America,Diversified,Buyout / Corporate Private Equity,143000000.0,USD,0.0,USD
1885,53713,Stafford Global Private Equity II,2005.0,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,143000000.0,USD,0.0,USD
1885,53713,Stafford Global Private Equity II,2005.0,North America,Diversified,Buyout / Corporate Private Equity,143000000.0,USD,0.0,USD
1885,53713,Stafford Global Private Equity II,2005.0,Western Europe,Diversified,Buyout / Corporate Private Equity,143000000.0,USD,0.0,USD
1885,53714,Stafford Global Private Equity III,2007.0,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,91000000.0,USD,0.0,USD
1885,53714,Stafford Global Private Equity III,2007.0,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,91000000.0,USD,0.0,USD
1885,53714,Stafford Global Private Equity III,2007.0,Latin America,Diversified,Buyout / Corporate Private Equity,91000000.0,USD,0.0,USD
1885,53714,Stafford Global Private Equity III,2007.0,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,91000000.0,USD,0.0,USD
1885,53714,Stafford Global Private Equity III,2007.0,North America,Diversified,Buyout / Corporate Private Equity,91000000.0,USD,0.0,USD
1885,53714,Stafford Global Private Equity III,2007.0,Western Europe,Diversified,Buyout / Corporate Private Equity,91000000.0,USD,0.0,USD
1885,53715,Stafford Global Private Equity IV,2009.0,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,80000000.0,EUR,0.0,EUR
1885,53715,Stafford Global Private Equity IV,2009.0,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,80000000.0,EUR,0.0,EUR
1885,53715,Stafford Global Private Equity IV,2009.0,Latin America,Diversified,Buyout / Corporate Private Equity,80000000.0,EUR,0.0,EUR
1885,53715,Stafford Global Private Equity IV,2009.0,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,80000000.0,EUR,0.0,EUR
1885,53715,Stafford Global Private Equity IV,2009.0,North America,Diversified,Buyout / Corporate Private Equity,80000000.0,EUR,0.0,EUR
1885,53715,Stafford Global Private Equity IV,2009.0,Western Europe,Diversified,Buyout / Corporate Private Equity,80000000.0,EUR,0.0,EUR
1885,53699,Stafford International Timberland Fund III,2004.0,Asia-Pacific,Other,Secondaries,152600000.0,AUD,0.0,AUD
1885,53699,Stafford International Timberland Fund III,2004.0,Central/Eastern Europe,Other,Secondaries,152600000.0,AUD,0.0,AUD
1885,53699,Stafford International Timberland Fund III,2004.0,Latin America,Other,Secondaries,152600000.0,AUD,0.0,AUD
1885,53699,Stafford International Timberland Fund III,2004.0,Middle East/Africa,Other,Secondaries,152600000.0,AUD,0.0,AUD
1885,53699,Stafford International Timberland Fund III,2004.0,North America,Other,Secondaries,152600000.0,AUD,0.0,AUD
1885,53699,Stafford International Timberland Fund III,2004.0,Western Europe,Other,Secondaries,152600000.0,AUD,0.0,AUD
1885,53700,Stafford International Timberland Fund IV,2007.0,Asia-Pacific,Other,Secondaries,277800000.0,AUD,0.0,AUD
1885,53700,Stafford International Timberland Fund IV,2007.0,Central/Eastern Europe,Other,Secondaries,277800000.0,AUD,0.0,AUD
1885,53700,Stafford International Timberland Fund IV,2007.0,Latin America,Other,Secondaries,277800000.0,AUD,0.0,AUD
1885,53700,Stafford International Timberland Fund IV,2007.0,Middle East/Africa,Other,Secondaries,277800000.0,AUD,0.0,AUD
1885,53700,Stafford International Timberland Fund IV,2007.0,North America,Other,Secondaries,277800000.0,AUD,0.0,AUD
1885,53700,Stafford International Timberland Fund IV,2007.0,Western Europe,Other,Secondaries,277800000.0,AUD,0.0,AUD
1885,53701,Stafford International Timberland Fund V,2008.0,Asia-Pacific,Other,Secondaries,152100000.0,EUR,0.0,EUR
1885,53701,Stafford International Timberland Fund V,2008.0,Central/Eastern Europe,Other,Secondaries,152100000.0,EUR,0.0,EUR
1885,53701,Stafford International Timberland Fund V,2008.0,Latin America,Other,Secondaries,152100000.0,EUR,0.0,EUR
1885,53701,Stafford International Timberland Fund V,2008.0,Middle East/Africa,Other,Secondaries,152100000.0,EUR,0.0,EUR
1885,53701,Stafford International Timberland Fund V,2008.0,North America,Other,Secondaries,152100000.0,EUR,0.0,EUR
1885,53701,Stafford International Timberland Fund V,2008.0,Western Europe,Other,Secondaries,152100000.0,EUR,0.0,EUR
1885,53703,Stafford Sustainable Secondaries Fund I,2006.0,Asia-Pacific,Diversified,Secondaries,2705000000.0,USD,0.0,USD
1885,53703,Stafford Sustainable Secondaries Fund I,2006.0,Central/Eastern Europe,Diversified,Secondaries,2705000000.0,USD,0.0,USD
1885,53703,Stafford Sustainable Secondaries Fund I,2006.0,Latin America,Diversified,Secondaries,2705000000.0,USD,0.0,USD
1885,53703,Stafford Sustainable Secondaries Fund I,2006.0,Middle East/Africa,Diversified,Secondaries,2705000000.0,USD,0.0,USD
1885,53703,Stafford Sustainable Secondaries Fund I,2006.0,North America,Diversified,Secondaries,2705000000.0,USD,0.0,USD
1885,53703,Stafford Sustainable Secondaries Fund I,2006.0,Western Europe,Diversified,Secondaries,2705000000.0,USD,0.0,USD
1885,53704,Stafford Sustainable Secondaries Fund II,2011.0,Asia-Pacific,Diversified,Secondaries,103600000.0,USD,0.0,USD
1885,53704,Stafford Sustainable Secondaries Fund II,2011.0,Central/Eastern Europe,Diversified,Secondaries,103600000.0,USD,0.0,USD
1885,53704,Stafford Sustainable Secondaries Fund II,2011.0,Latin America,Diversified,Secondaries,103600000.0,USD,0.0,USD
1885,53704,Stafford Sustainable Secondaries Fund II,2011.0,Middle East/Africa,Diversified,Secondaries,103600000.0,USD,0.0,USD
1885,53704,Stafford Sustainable Secondaries Fund II,2011.0,North America,Diversified,Secondaries,103600000.0,USD,0.0,USD
1885,53704,Stafford Sustainable Secondaries Fund II,2011.0,Western Europe,Diversified,Secondaries,103600000.0,USD,0.0,USD
1885,53705,Stafford Sustainable Secondaries Fund III,2018.0,Asia-Pacific,Diversified,Secondaries,35000000.0,USD,0.0,USD
1885,53705,Stafford Sustainable Secondaries Fund III,2018.0,Central/Eastern Europe,Diversified,Secondaries,35000000.0,USD,0.0,USD
1885,53705,Stafford Sustainable Secondaries Fund III,2018.0,Latin America,Diversified,Secondaries,35000000.0,USD,0.0,USD
1885,53705,Stafford Sustainable Secondaries Fund III,2018.0,Middle East/Africa,Diversified,Secondaries,35000000.0,USD,0.0,USD
1885,53705,Stafford Sustainable Secondaries Fund III,2018.0,North America,Diversified,Secondaries,35000000.0,USD,0.0,USD
1885,53705,Stafford Sustainable Secondaries Fund III,2018.0,Western Europe,Diversified,Secondaries,35000000.0,USD,0.0,USD
1885,51234,Stafford European Private Equity Fund VI,2020.0,Western Europe,Diversified,Secondaries,0.0,EUR,250000000.0,EUR
1885,51589,Stafford International Timberland Fund IX,2019.0,Asia-Pacific,Natural Resources,Secondaries,695000000.0,USD,750000000.0,USD
1885,51589,Stafford International Timberland Fund IX,2019.0,Latin America,Natural Resources,Secondaries,695000000.0,USD,750000000.0,USD
1885,51589,Stafford International Timberland Fund IX,2019.0,North America,Natural Resources,Secondaries,695000000.0,USD,750000000.0,USD
1885,51589,Stafford International Timberland Fund IX,2019.0,Western Europe,Natural Resources,Secondaries,695000000.0,USD,750000000.0,USD
1885,53698,Stafford International Timberland Fund I,2004.0,Asia-Pacific,Other,Secondaries,32800000.0,AUD,0.0,AUD
1885,53698,Stafford International Timberland Fund I,2004.0,Central/Eastern Europe,Other,Secondaries,32800000.0,AUD,0.0,AUD
1885,53698,Stafford International Timberland Fund I,2004.0,Latin America,Other,Secondaries,32800000.0,AUD,0.0,AUD
1885,53698,Stafford International Timberland Fund I,2004.0,Middle East/Africa,Other,Secondaries,32800000.0,AUD,0.0,AUD
1885,53698,Stafford International Timberland Fund I,2004.0,North America,Other,Secondaries,32800000.0,AUD,0.0,AUD
1885,53698,Stafford International Timberland Fund I,2004.0,Western Europe,Other,Secondaries,32800000.0,AUD,0.0,AUD
1885,38035,Stafford International Timberland Fund VIII,2016.0,Asia-Pacific,Other,Secondaries,612500000.0,USD,500000000.0,USD
1885,38035,Stafford International Timberland Fund VIII,2016.0,Latin America,Other,Secondaries,612500000.0,USD,500000000.0,USD
1885,38035,Stafford International Timberland Fund VIII,2016.0,North America,Other,Secondaries,612500000.0,USD,500000000.0,USD
1885,38035,Stafford International Timberland Fund VIII,2016.0,Western Europe,Other,Secondaries,612500000.0,USD,500000000.0,USD
1885,38036,Stafford International Timberland Fund VII,2015.0,Asia-Pacific,Other,Secondaries,484000000.0,USD,400000000.0,USD
1885,38036,Stafford International Timberland Fund VII,2015.0,Latin America,Other,Secondaries,484000000.0,USD,400000000.0,USD
1885,38036,Stafford International Timberland Fund VII,2015.0,North America,Other,Secondaries,484000000.0,USD,400000000.0,USD
1885,38036,Stafford International Timberland Fund VII,2015.0,Western Europe,Other,Secondaries,484000000.0,USD,400000000.0,USD
1885,44591,Stafford International Timberland Fund VI,2011.0,Asia-Pacific,Other,Secondaries,292400000.0,USD,0.0,USD
1885,44591,Stafford International Timberland Fund VI,2011.0,Latin America,Other,Secondaries,292400000.0,USD,0.0,USD
1885,44591,Stafford International Timberland Fund VI,2011.0,North America,Other,Secondaries,292400000.0,USD,0.0,USD
1885,44591,Stafford International Timberland Fund VI,2011.0,Western Europe,Other,Secondaries,292400000.0,USD,0.0,USD
15622,31644,Fluke Venture Partners II,2004.0,North America,Consumer Goods,Venture Capital / Growth Equity,65000000.0,USD,30000000.0,USD
15622,31644,Fluke Venture Partners II,2004.0,North America,Healthcare,Venture Capital / Growth Equity,65000000.0,USD,30000000.0,USD
15622,31644,Fluke Venture Partners II,2004.0,North America,TMT,Venture Capital / Growth Equity,65000000.0,USD,30000000.0,USD
15622,53966,FVP III Seed Investments,2020.0,North America,Consumer Goods,Venture Capital / Growth Equity,2480000.0,USD,0.0,USD
15622,53966,FVP III Seed Investments,2020.0,North America,Healthcare,Venture Capital / Growth Equity,2480000.0,USD,0.0,USD
15622,53966,FVP III Seed Investments,2020.0,North America,TMT,Venture Capital / Growth Equity,2480000.0,USD,0.0,USD
15622,60381,FVP Tech Fund,2022.0,North America,TMT,Venture Capital / Growth Equity,50000000.0,USD,0.0,USD
11629,28769,Revolution Ventures II,2013.0,North America,Consumer Goods,Venture Capital / Growth Equity,200000000.0,USD,200000000.0,USD
11629,28769,Revolution Ventures II,2013.0,North America,TMT,Venture Capital / Growth Equity,200000000.0,USD,200000000.0,USD
11629,34179,Revolution Growth III,2015.0,North America,TMT,Venture Capital / Growth Equity,525000000.0,USD,525000000.0,USD
11629,35889,Revolution Growth II,2011.0,North America,Diversified,Venture Capital / Growth Equity,450000000.0,USD,450000000.0,USD
11629,41296,Rise of the Rest Seed Fund,2017.0,North America,Diversified,Venture Capital / Growth Equity,150000000.0,USD,150000000.0,USD
11629,44020,Revolution Ventures III,2018.0,North America,Consumer Goods,Venture Capital / Growth Equity,215000000.0,USD,200000000.0,USD
11629,44020,Revolution Ventures III,2018.0,North America,TMT,Venture Capital / Growth Equity,215000000.0,USD,200000000.0,USD
11629,47521,Rise of the Rest Seed Fund II,2019.0,North America,Diversified,Venture Capital / Growth Equity,150000000.0,USD,150000000.0,USD
